# Program:featureCounts v2.0.6; Command:"featureCounts" "-Q" "20" "-s" "2" "-p" "-a" "/storage/projects/QUO1015788/ref/REF_cds.gtf" "-T" "5" "-F" "SAF" "-o" "/storage/projects/QUO1015788/2630_6/2630_6_cds" "/storage/projects/QUO1015788/2630_6/2630_6.sam" 
Geneid	Chr	Start	End	Strand	Length	/storage/projects/QUO1015788/2630_6/2630_6.sam
PFLU_0504	OV986001.1	573169	574384	+	1216	684
PFLU_0505	OV986001.1	574506	575367	-	862	1320
PFLU_0506	OV986001.1	575383	576199	-	817	1142
PFLU_0507	OV986001.1	576256	577792	-	1537	1440
PFLU_0508	OV986001.1	577958	578810	+	853	254
PFLU_0509	OV986001.1	578813	579833	+	1021	349
PFLU_0510	OV986001.1	579896	580292	-	397	40
PFLU_0511	OV986001.1	580578	581610	-	1033	837
PFLU_0512	OV986001.1	581718	582261	+	544	189
PFLU_0513	OV986001.1	582444	583059	+	616	182
PFLU_0514	OV986001.1	583055	584120	-	1066	374
PFLU_0515	OV986001.1	584183	585044	+	862	634
PFLU_0516	OV986001.1	585031	585502	+	472	504
PFLU_0517	OV986001.1	585517	586939	+	1423	3015
PFLU_0518	OV986001.1	586953	588855	+	1903	3336
PFLU_0519	OV986001.1	588854	589826	+	973	4071
PFLU_0520	OV986001.1	589920	590181	+	262	9835
PFLU_0521	OV986001.1	590193	591495	+	1303	8527
PFLU_0522	OV986001.1	591591	592767	+	1177	13607
PFLU_0523	OV986001.1	592763	593633	+	871	5143
PFLU_0524	OV986001.1	593927	595115	+	1189	1888
PFLU_0525	OV986001.1	595170	596460	+	1291	2772
PFLU_0526	OV986001.1	596599	598534	+	1936	54
PFLU_0527	OV986001.1	598642	600208	-	1567	171
PFLU_0528	OV986001.1	600207	601233	-	1027	365
PFLU_0530	OV986001.1	601928	604565	+	2638	13140
PFLU_0531	OV986001.1	604561	605317	+	757	970
PFLU_0533	OV986001.1	605625	606048	+	424	28954
PFLU_0534	OV986001.1	606076	606307	+	232	8947
PFLU_0535	OV986001.1	606343	607237	+	895	54641
PFLU_0536	OV986001.1	607255	607702	+	448	25784
PFLU_0537	OV986001.1	607812	609210	+	1399	1139
PFLU_0538	OV986001.1	609306	611610	+	2305	1964
PFLU_0539	OV986001.1	611830	612754	+	925	534
PFLU_0540	OV986001.1	612746	613196	+	451	327
PFLU_0541	OV986001.1	613384	616675	+	3292	835
PFLU_0542	OV986001.1	616833	619320	+	2488	663
PFLU_0543	OV986001.1	619316	620210	+	895	350
PFLU_0545	OV986001.1	620777	621224	+	448	11833
PFLU_0546	OV986001.1	621419	622247	-	829	813
PFLU_0547	OV986001.1	622250	623465	-	1216	582
PFLU_0548	OV986001.1	623671	624562	-	892	86
PFLU_0549	OV986001.1	624715	626206	+	1492	232
PFLU_0550	OV986001.1	626317	627601	+	1285	107
PFLU_0551	OV986001.1	627975	629109	+	1135	251
PFLU_0553	OV986001.1	629310	630225	+	916	52
PFLU_0554	OV986001.1	630227	631505	+	1279	67
PFLU_0555	OV986001.1	631501	632377	+	877	65
PFLU_0556	OV986001.1	632373	633090	+	718	37
PFLU_0557	OV986001.1	633831	634599	+	769	1628
PFLU_0558	OV986001.1	634646	635567	+	922	1269
PFLU_0559	OV986001.1	635538	636657	-	1120	453
PFLU_0560	OV986001.1	636838	637411	-	574	0
PFLU_0561	OV986001.1	637433	638048	-	616	10
PFLU_0562	OV986001.1	638060	638735	-	676	1
PFLU_0563	OV986001.1	638731	639232	-	502	7
PFLU_0564	OV986001.1	639508	640006	+	499	9
PFLU_0565	OV986001.1	640011	640644	-	634	128
PFLU_0566	OV986001.1	640617	641229	+	613	10
PFLU_0567	OV986001.1	641618	643688	+	2071	1402
PFLU_0568	OV986001.1	643821	644352	-	532	1300
PFLU_0569	OV986001.1	644520	645411	+	892	71
PFLU_0570	OV986001.1	645516	646392	-	877	21
PFLU_0571	OV986001.1	646489	647278	+	790	123
PFLU_0572	OV986001.1	647349	647652	+	304	129
PFLU_0573	OV986001.1	647881	648895	+	1015	580
PFLU_0574	OV986001.1	649019	650288	-	1270	762
PFLU_0575	OV986001.1	650525	651470	+	946	2910
PFLU_0576	OV986001.1	651551	654779	+	3229	519
PFLU_0577	OV986001.1	654775	656701	+	1927	72
PFLU_0578	OV986001.1	656853	658554	-	1702	751
PFLU_0579	OV986001.1	658670	658976	-	307	29
PFLU_0580	OV986001.1	658972	659506	-	535	83
PFLU_0581	OV986001.1	659511	660024	-	514	182
PFLU_0582	OV986001.1	660033	660336	-	304	90
PFLU_0583	OV986001.1	660481	661321	-	841	86
PFLU_0584	OV986001.1	661351	662050	-	700	31
PFLU_0585	OV986001.1	662100	662934	-	835	24
PFLU_0586	OV986001.1	662930	663998	-	1069	5
PFLU_0587	OV986001.1	663997	665506	-	1510	4
PFLU_0588	OV986001.1	665583	666849	-	1267	10
PFLU_0589	OV986001.1	667112	671729	+	4618	131
PFLU_0590	OV986001.1	671746	672757	-	1012	43
PFLU_0591	OV986001.1	672753	673701	-	949	159
PFLU_0592	OV986001.1	673697	674480	-	784	252
PFLU_0593	OV986001.1	674523	676632	-	2110	933
PFLU_0594	OV986001.1	676782	678165	-	1384	696
PFLU_0595	OV986001.1	678235	680311	-	2077	4931
PFLU_0596	OV986001.1	680389	680779	-	391	408
PFLU_0597	OV986001.1	680790	681273	-	484	1377
PFLU_0598	OV986001.1	681319	681715	-	397	2494
PFLU_0601	OV986001.1	682250	682532	+	283	99
PFLU_0602	OV986001.1	682651	683371	-	721	76
PFLU_0603	OV986001.1	683367	684573	-	1207	424
PFLU_0604	OV986001.1	684611	685958	+	1348	352
PFLU_0605	OV986001.1	685950	686577	+	628	161
PFLU_0606	OV986001.1	686576	687308	+	733	395
PFLU_0607	OV986001.1	687307	688945	+	1639	431
PFLU_0608	OV986001.1	689058	689961	+	904	44
PFLU_0609	OV986001.1	689957	690554	-	598	32
PFLU_0610	OV986001.1	690811	693640	-	2830	2723
PFLU_0611	OV986001.1	693697	694990	-	1294	1916
PFLU_0612	OV986001.1	695158	696766	-	1609	2138
PFLU_0613	OV986001.1	696847	697159	-	313	139
PFLU_0614	OV986001.1	697164	698178	-	1015	1371
PFLU_0615	OV986001.1	698363	699596	-	1234	1001
PFLU_0616	OV986001.1	699626	700505	-	880	483
PFLU_0617	OV986001.1	700799	702158	-	1360	5921
PFLU_0618	OV986001.1	702178	702640	-	463	1048
PFLU_0619	OV986001.1	702664	703120	-	457	1212
PFLU_0620	OV986001.1	703417	705379	-	1963	26
PFLU_0621	OV986001.1	705432	707103	-	1672	1045
PFLU_0623	OV986001.1	707401	708469	+	1069	1191
PFLU_0624	OV986001.1	708471	709008	+	538	485
PFLU_0625	OV986001.1	709202	709574	+	373	364
PFLU_0626	OV986001.1	709717	711631	+	1915	1511
PFLU_0627	OV986001.1	711705	712599	+	895	172
PFLU_0628	OV986001.1	712543	713881	-	1339	486
PFLU_0629	OV986001.1	714180	719079	+	4900	2174
PFLU_0630	OV986001.1	719156	719450	-	295	55
PFLU_0631	OV986001.1	719540	721871	+	2332	173
PFLU_0632	OV986001.1	722017	722323	+	307	175
PFLU_0633	OV986001.1	722319	723069	+	751	385
PFLU_0634	OV986001.1	723093	723696	+	604	61
PFLU_0635	OV986001.1	723741	724299	+	559	258
PFLU_0636	OV986001.1	724512	726468	+	1957	542
PFLU_0637	OV986001.1	726452	729191	-	2740	556
PFLU_0638	OV986001.1	729187	729631	-	445	326
PFLU_0639	OV986001.1	729703	730153	+	451	29
PFLU_0640	OV986001.1	730279	731068	+	790	960
PFLU_0641	OV986001.1	731080	731350	-	271	71
PFLU_0642	OV986001.1	731353	732097	-	745	110
PFLU_0643	OV986001.1	732104	733001	-	898	135
PFLU_0644	OV986001.1	732993	733878	-	886	72
PFLU_0645	OV986001.1	733885	735157	-	1273	166
PFLU_0646	OV986001.1	735153	736347	-	1195	142
PFLU_0647	OV986001.1	736343	737561	-	1219	181
PFLU_0648	OV986001.1	737580	738522	-	943	127
PFLU_0649	OV986001.1	738864	739056	+	193	33
PFLU_0650	OV986001.1	739114	739531	+	418	38
PFLU_0651	OV986001.1	739751	741452	-	1702	336
PFLU_0652	OV986001.1	741620	743105	-	1486	62
PFLU_0653	OV986001.1	743408	744257	-	850	317
PFLU_0654	OV986001.1	744259	745603	-	1345	155
PFLU_0655	OV986001.1	745717	746995	+	1279	424
PFLU_0656	OV986001.1	747129	748029	+	901	549
PFLU_0657	OV986001.1	748174	748576	-	403	72
PFLU_0658	OV986001.1	748572	750774	-	2203	303
PFLU_0659	OV986001.1	750840	751221	-	382	106
PFLU_0660	OV986001.1	751368	751566	+	199	24
PFLU_0661	OV986001.1	751651	752845	+	1195	380
PFLU_0662	OV986001.1	752853	753036	-	184	231
PFLU_0663	OV986001.1	753182	754196	-	1015	401
PFLU_0664	OV986001.1	754220	754514	-	295	355
PFLU_0665	OV986001.1	754631	755558	+	928	110
PFLU_0666	OV986001.1	755694	756384	+	691	39
PFLU_0667	OV986001.1	756486	757440	-	955	859
PFLU_0668	OV986001.1	757634	758726	+	1093	130
PFLU_0669	OV986001.1	758863	760222	-	1360	72
PFLU_0670	OV986001.1	760415	761102	-	688	551
PFLU_0671	OV986001.1	761151	761733	-	583	282
PFLU_0672	OV986001.1	761745	762405	-	661	399
PFLU_0673	OV986001.1	762492	763887	-	1396	96
PFLU_0674	OV986001.1	763975	764896	-	922	271
PFLU_0675	OV986001.1	765022	766372	+	1351	1080
PFLU_0676	OV986001.1	766411	767905	+	1495	1328
PFLU_0677	OV986001.1	773907	774567	+	661	261
PFLU_0678	OV986001.1	774553	775177	+	625	138
PFLU_0679	OV986001.1	775169	777473	+	2305	1636
PFLU_0680	OV986001.1	777645	780486	-	2842	5040
PFLU_0681	OV986001.1	780482	781190	-	709	1032
PFLU_0682	OV986001.1	781179	782457	-	1279	1297
PFLU_0683	OV986001.1	782605	783391	+	787	217
PFLU_0684	OV986001.1	783383	783836	+	454	25
PFLU_0685	OV986001.1	783957	784368	-	412	104
PFLU_0686	OV986001.1	784500	785145	+	646	274
PFLU_0687	OV986001.1	785141	785663	-	523	107
PFLU_0688	OV986001.1	785809	786979	-	1171	451
PFLU_0689	OV986001.1	787101	788802	-	1702	89
PFLU_0690	OV986001.1	788895	789216	-	322	12
PFLU_0691	OV986001.1	789341	790760	-	1420	120
PFLU_0692	OV986001.1	790945	792250	+	1306	268
PFLU_0693	OV986001.1	792321	793458	+	1138	1132
PFLU_0694	OV986001.1	793454	793952	+	499	273
PFLU_0695	OV986001.1	793993	795613	-	1621	97
PFLU_0696	OV986001.1	795624	796530	+	907	50
PFLU_0697	OV986001.1	796639	797863	+	1225	22
PFLU_0698	OV986001.1	797881	798988	+	1108	2
PFLU_0699	OV986001.1	799006	802153	+	3148	46
PFLU_0700	OV986001.1	802067	803504	-	1438	79
PFLU_0701	OV986001.1	803500	804175	-	676	49
PFLU_0702	OV986001.1	804520	805840	-	1321	23
PFLU_0703	OV986001.1	806063	806396	+	334	22
PFLU_0704	OV986001.1	806503	807820	+	1318	40
PFLU_0705	OV986001.1	807935	808745	-	811	271
PFLU_0706	OV986001.1	809019	810114	+	1096	598
PFLU_0707	OV986001.1	810268	812098	-	1831	1202
PFLU_0708	OV986001.1	812306	816632	+	4327	332
PFLU_0709	OV986001.1	816984	817536	-	553	20
PFLU_0710	OV986001.1	817799	818354	+	556	84
PFLU_0711	OV986001.1	818356	818515	+	160	2
PFLU_0712	OV986001.1	818501	818930	+	430	15
PFLU_0713	OV986001.1	818866	819385	+	520	12
PFLU_0714	OV986001.1	819381	820395	+	1015	15
PFLU_0715	OV986001.1	820391	821045	+	655	25
PFLU_0716	OV986001.1	821052	821316	+	265	2
PFLU_0717	OV986001.1	821326	822115	+	790	19
PFLU_0718	OV986001.1	822111	823209	+	1099	22
PFLU_0719	OV986001.1	823209	823560	-	352	6
PFLU_0720	OV986001.1	823571	823775	-	205	0
PFLU_0721	OV986001.1	823771	825913	-	2143	255
PFLU_0722	OV986001.1	825927	826320	-	394	18
PFLU_0723	OV986001.1	826321	826537	-	217	6
PFLU_0724	OV986001.1	826643	827219	-	577	127
PFLU_0725	OV986001.1	827218	827800	-	583	44
PFLU_0726	OV986001.1	827789	828605	-	817	29
PFLU_0727	OV986001.1	828589	829063	-	475	30
PFLU_0728	OV986001.1	829441	830359	-	919	14
PFLU_0729	OV986001.1	830660	831761	-	1102	974
PFLU_0730	OV986001.1	831782	832367	-	586	1172
PFLU_0731	OV986001.1	832535	833138	-	604	9426
PFLU_0732	OV986001.1	833275	834217	-	943	4275
PFLU_0733	OV986001.1	834374	835226	-	853	6710
PFLU_0734	OV986001.1	835227	835845	-	619	708
PFLU_0735	OV986001.1	835849	837574	-	1726	4594
PFLU_0737	OV986001.1	837756	839046	+	1291	1141
PFLU_0738	OV986001.1	839042	840125	+	1084	2064
PFLU_0739	OV986001.1	840125	840956	+	832	765
PFLU_0740	OV986001.1	840949	841705	+	757	1188
PFLU_0741	OV986001.1	841697	842492	+	796	883
PFLU_0742	OV986001.1	842595	843123	+	529	918
PFLU_0743	OV986001.1	843259	843598	-	340	58
PFLU_0744	OV986001.1	843619	844099	-	481	80
PFLU_0745	OV986001.1	844091	845363	-	1273	1186
PFLU_0746	OV986001.1	845349	846159	-	811	866
PFLU_0747	OV986001.1	846155	847403	-	1249	987
PFLU_0748	OV986001.1	847399	848182	-	784	1229
PFLU_0749	OV986001.1	848178	848601	-	424	151
PFLU_0750	OV986001.1	848593	850039	-	1447	921
PFLU_0751	OV986001.1	850039	850969	-	931	1069
PFLU_0752	OV986001.1	850972	851932	-	961	1217
PFLU_0753	OV986001.1	852043	852259	-	217	21
PFLU_0754	OV986001.1	852255	853242	-	988	1486
PFLU_0755	OV986001.1	853451	854351	+	901	731
PFLU_0756	OV986001.1	854365	855391	+	1027	1637
PFLU_0757	OV986001.1	855451	857548	-	2098	99
PFLU_0758	OV986001.1	857660	858815	-	1156	372
PFLU_0759	OV986001.1	858916	859675	+	760	380
PFLU_0760	OV986001.1	859811	860729	+	919	1350
PFLU_0761	OV986001.1	860738	862637	+	1900	3429
PFLU_0762	OV986001.1	862811	863711	-	901	308
PFLU_0763	OV986001.1	863711	865811	-	2101	1564
PFLU_0763A	OV986001.1	865890	866181	-	292	40
PFLU_0764	OV986001.1	866179	866665	+	487	1013
PFLU_0765	OV986001.1	867025	867304	-	280	1519
PFLU_0766	OV986001.1	867557	869096	+	1540	417
PFLU_0767	OV986001.1	869215	870154	+	940	3335
PFLU_0768	OV986001.1	870168	873000	+	2833	14523
PFLU_0769	OV986001.1	872992	873505	+	514	1150
PFLU_0770	OV986001.1	873497	873950	+	454	1282
PFLU_0771	OV986001.1	874131	875079	+	949	1857
PFLU_0772	OV986001.1	875032	875614	-	583	13
PFLU_0773	OV986001.1	875831	876293	+	463	20
PFLU_0774	OV986001.1	876289	876997	+	709	24
PFLU_0775	OV986001.1	877004	877535	+	532	8
PFLU_0776	OV986001.1	877557	877959	+	403	200
PFLU_0777	OV986001.1	878021	879131	+	1111	2845
PFLU_0778	OV986001.1	879117	879351	-	235	142
PFLU_0779	OV986001.1	879474	880500	-	1027	1549
PFLU_0780	OV986001.1	880649	881612	+	964	2257
PFLU_0781	OV986001.1	881608	882334	+	727	379
PFLU_0782	OV986001.1	882480	885045	+	2566	14229
PFLU_0783	OV986001.1	885907	887206	-	1300	1106
PFLU_0784	OV986001.1	887266	887440	-	175	72
PFLU_0785	OV986001.1	887494	888124	-	631	218
PFLU_0786	OV986001.1	888228	888918	+	691	210
PFLU_0787	OV986001.1	888993	889209	+	217	1151
PFLU_0788	OV986001.1	889205	889406	-	202	87
PFLU_0789	OV986001.1	889402	890026	-	625	341
PFLU_0790	OV986001.1	890022	890889	-	868	260
PFLU_0791	OV986001.1	890885	892037	-	1153	147
PFLU_0793	OV986001.1	892287	892710	+	424	470
PFLU_0794	OV986001.1	892746	894147	+	1402	725
PFLU_0795	OV986001.1	894427	894733	+	307	373
PFLU_0796	OV986001.1	895747	896596	-	850	431
PFLU_0797	OV986001.1	896842	898993	+	2152	4775
PFLU_0798	OV986001.1	899054	899618	+	565	429
PFLU_0799	OV986001.1	899614	900451	+	838	383
PFLU_0800	OV986001.1	900681	902712	+	2032	76
PFLU_0801	OV986001.1	902841	903270	+	430	34
PFLU_0802	OV986001.1	903219	903996	-	778	444
PFLU_0803	OV986001.1	903998	904994	-	997	2627
PFLU_0804	OV986001.1	905287	908146	+	2860	2018
PFLU_0805	OV986001.1	908146	909067	+	922	394
PFLU_0806	OV986001.1	909075	910791	+	1717	843
PFLU_0807	OV986001.1	910983	912525	+	1543	78
PFLU_0808	OV986001.1	912595	915121	-	2527	329
PFLU_0809	OV986001.1	915227	915497	+	271	1
PFLU_0810	OV986001.1	915654	917142	+	1489	523
PFLU_0811	OV986001.1	917183	918347	-	1165	1593
PFLU_0812	OV986001.1	918822	919980	-	1159	1137
PFLU_0813	OV986001.1	919976	920630	-	655	384
PFLU_0814	OV986001.1	920642	921536	-	895	1219
PFLU_0815	OV986001.1	921556	922273	-	718	803
PFLU_0816	OV986001.1	922604	924188	+	1585	2998
PFLU_0817	OV986001.1	924447	924693	+	247	137
PFLU_0818	OV986001.1	924791	925055	+	265	192
PFLU_0819	OV986001.1	925280	926252	-	973	411
PFLU_0820	OV986001.1	926251	927220	-	970	552
PFLU_0821	OV986001.1	927230	928148	-	919	411
PFLU_0822	OV986001.1	928152	929163	-	1012	492
PFLU_0823	OV986001.1	929238	930837	-	1600	1030
PFLU_0824	OV986001.1	930917	932315	-	1399	967
PFLU_0825	OV986001.1	932485	934090	-	1606	600
PFLU_0826	OV986001.1	934394	936023	-	1630	2803
PFLU_0827	OV986001.1	936281	937883	-	1603	6313
PFLU_0828	OV986001.1	937973	938687	-	715	1714
PFLU_0829	OV986001.1	938891	940154	+	1264	1132
PFLU_0830	OV986001.1	940146	940707	+	562	2440
PFLU_0831	OV986001.1	940804	942529	+	1726	1222
PFLU_0832	OV986001.1	942653	943091	-	439	829
PFLU_0833	OV986001.1	943238	943868	+	631	752
PFLU_0834	OV986001.1	943892	945248	+	1357	1917
PFLU_0835	OV986001.1	945326	946421	+	1096	1027
PFLU_0836	OV986001.1	946565	947561	-	997	530
PFLU_0837	OV986001.1	947706	948843	+	1138	273
PFLU_0838	OV986001.1	948948	949989	-	1042	2892
PFLU_0839	OV986001.1	950237	950666	+	430	5663
PFLU_0840	OV986001.1	950680	951073	+	394	16518
PFLU_0841	OV986001.1	951340	951934	+	595	13088
PFLU_0842	OV986001.1	951930	953145	+	1216	16812
PFLU_0843	OV986001.1	953144	953924	+	781	24174
PFLU_0844	OV986001.1	954073	954691	+	619	1149
PFLU_0845	OV986001.1	954708	955128	+	421	1985
PFLU_0846	OV986001.1	955285	956035	+	751	2312
PFLU_0848	OV986001.1	956440	957598	-	1159	295
PFLU_0849	OV986001.1	957842	958754	+	913	27
PFLU_0850	OV986001.1	958808	960254	+	1447	53
PFLU_0851	OV986001.1	960396	961761	+	1366	104
PFLU_0852	OV986001.1	961769	963326	+	1558	268
PFLU_0853	OV986001.1	963341	964046	-	706	32
PFLU_0854	OV986001.1	964042	964906	-	865	11
PFLU_0855	OV986001.1	964931	965531	-	601	10
PFLU_0856	OV986001.1	965839	966781	+	943	325
PFLU_0857	OV986001.1	966888	967272	-	385	313
PFLU_0858	OV986001.1	967268	968315	-	1048	657
PFLU_0859	OV986001.1	968373	968745	-	373	669
PFLU_0860	OV986001.1	968917	970363	-	1447	6919
PFLU_0861	OV986001.1	970373	971825	-	1453	6685
PFLU_0862	OV986001.1	971841	972129	-	289	222
PFLU_0863	OV986001.1	972339	973377	+	1039	4436
PFLU_0864	OV986001.1	973547	974591	+	1045	496
PFLU_0865	OV986001.1	974590	975079	+	490	236
PFLU_0866	OV986001.1	975130	975727	+	598	228
PFLU_0867	OV986001.1	975797	977255	+	1459	761
PFLU_0868	OV986001.1	977331	981147	+	3817	1803
PFLU_0869	OV986001.1	981195	982044	+	850	1012
PFLU_0870	OV986001.1	982060	983503	+	1444	1573
PFLU_0871	OV986001.1	983506	984166	+	661	169
PFLU_0872	OV986001.1	984166	985525	+	1360	1018
PFLU_0873	OV986001.1	985678	986074	+	397	2
PFLU_0874	OV986001.1	986066	987443	+	1378	29
PFLU_0875	OV986001.1	987470	987899	+	430	16
PFLU_0876	OV986001.1	987900	988512	+	613	42
PFLU_0877	OV986001.1	988545	989439	+	895	34
PFLU_0878	OV986001.1	989475	989748	-	274	382
PFLU_0879	OV986001.1	989764	990622	-	859	3838
PFLU_0880	OV986001.1	990624	991089	-	466	3888
PFLU_0881	OV986001.1	991099	991405	-	307	6602
PFLU_0882	OV986001.1	991552	993046	-	1495	4580
PFLU_0883	OV986001.1	993231	993957	-	727	2389
PFLU_0884	OV986001.1	993956	994490	-	535	2737
PFLU_0885	OV986001.1	994476	995049	-	574	1374
PFLU_0886	OV986001.1	995057	995582	-	526	1029
PFLU_0887	OV986001.1	995582	996557	-	976	1234
PFLU_0888	OV986001.1	996879	997689	+	811	1491
PFLU_0889	OV986001.1	997688	998486	+	799	1194
PFLU_0890	OV986001.1	998485	998953	+	469	2292
PFLU_0891	OV986001.1	998964	999612	+	649	2199
PFLU_0892	OV986001.1	999608	999914	+	307	450
PFLU_0893	OV986001.1	1000028	1000268	+	241	704
PFLU_0894	OV986001.1	1000291	1001557	+	1267	5125
PFLU_0895	OV986001.1	1001791	1002427	+	637	1496
PFLU_0896	OV986001.1	1002801	1004124	+	1324	1259
PFLU_0897	OV986001.1	1004127	1005180	+	1054	1251
PFLU_0898	OV986001.1	1005248	1006523	-	1276	1238
PFLU_0899	OV986001.1	1006525	1007164	-	640	549
PFLU_0900	OV986001.1	1007328	1007886	+	559	241
PFLU_0901	OV986001.1	1007889	1008357	+	469	202
PFLU_0902	OV986001.1	1008392	1008878	+	487	85
PFLU_0903	OV986001.1	1009008	1009296	+	289	388
PFLU_0904	OV986001.1	1009365	1010874	-	1510	2845
PFLU_0905	OV986001.1	1010874	1011066	-	193	571
PFLU_0906	OV986001.1	1011269	1011590	+	322	209
PFLU_0907	OV986001.1	1011598	1011841	-	244	2
PFLU_0908	OV986001.1	1012026	1012614	+	589	926
PFLU_0909	OV986001.1	1012672	1012882	-	211	12
PFLU_0910	OV986001.1	1013064	1013322	+	259	358
PFLU_0912	OV986001.1	1013441	1014608	-	1168	1358
PFLU_0913	OV986001.1	1014738	1014921	+	184	61
PFLU_0914	OV986001.1	1014932	1015193	+	262	69
PFLU_0915	OV986001.1	1015229	1015850	+	622	276
PFLU_0916	OV986001.1	1015928	1018067	-	2140	33
PFLU_0917	OV986001.1	1018303	1019128	+	826	1691
PFLU_0918	OV986001.1	1019222	1019807	-	586	69
PFLU_0919	OV986001.1	1020067	1021066	-	1000	482
PFLU_0920	OV986001.1	1021096	1022062	-	967	595
PFLU_0921	OV986001.1	1022135	1022780	+	646	91
PFLU_0922	OV986001.1	1022911	1024594	+	1684	3618
PFLU_0923	OV986001.1	1024925	1026785	+	1861	4495
PFLU_0924	OV986001.1	1026813	1028178	+	1366	3872
PFLU_0925	OV986001.1	1028403	1031133	+	2731	1293
PFLU_0926	OV986001.1	1031145	1031727	-	583	108
PFLU_0927	OV986001.1	1031723	1033379	-	1657	218
PFLU_0928	OV986001.1	1033359	1034016	-	658	31
PFLU_0929	OV986001.1	1034000	1034591	-	592	49
PFLU_0930	OV986001.1	1034753	1035398	+	646	67
PFLU_0931	OV986001.1	1035596	1036370	+	775	1323
PFLU_0932	OV986001.1	1036431	1037013	-	583	373
PFLU_0933	OV986001.1	1037009	1037603	-	595	543
PFLU_0934	OV986001.1	1037641	1037758	+	118	1
PFLU_0935	OV986001.1	1037797	1037968	+	172	1
PFLU_0936	OV986001.1	1038066	1039878	-	1813	2600
PFLU_0937	OV986001.1	1040078	1040960	+	883	838
PFLU_0938	OV986001.1	1041764	1042220	+	457	4528
PFLU_0939	OV986001.1	1042216	1043164	+	949	3071
PFLU_0940	OV986001.1	1043160	1043454	+	295	451
PFLU_0941	OV986001.1	1043450	1045196	+	1747	3174
PFLU_0942	OV986001.1	1045195	1046659	+	1465	4153
PFLU_0943	OV986001.1	1046651	1048022	+	1372	4258
PFLU_0944	OV986001.1	1048021	1049104	+	1084	1902
PFLU_0945	OV986001.1	1049110	1050457	+	1348	12134
PFLU_0946	OV986001.1	1050453	1051677	+	1225	1262
PFLU_0947	OV986001.1	1051666	1052737	+	1072	1707
PFLU_0948	OV986001.1	1052729	1054175	+	1447	3226
PFLU_0949	OV986001.1	1054171	1055128	+	958	3335
PFLU_0950	OV986001.1	1055131	1056001	+	871	2306
PFLU_0951	OV986001.1	1056016	1057279	+	1264	4149
PFLU_0952	OV986001.1	1057345	1058551	+	1207	32259
PFLU_0953	OV986001.1	1058663	1059575	+	913	19128
PFLU_0954	OV986001.1	1059938	1060412	+	475	120
PFLU_0955	OV986001.1	1060476	1061409	+	934	148
PFLU_0956	OV986001.1	1061477	1062971	-	1495	276
PFLU_0957	OV986001.1	1063056	1064379	-	1324	620
PFLU_0958	OV986001.1	1064791	1066156	-	1366	177
PFLU_0959	OV986001.1	1066145	1066838	-	694	223
PFLU_0960	OV986001.1	1066864	1069960	-	3097	108
PFLU_0961	OV986001.1	1069956	1071123	-	1168	32
PFLU_0962	OV986001.1	1071337	1071571	+	235	164
PFLU_0963	OV986001.1	1071735	1072506	+	772	38
PFLU_0964	OV986001.1	1072540	1073284	-	745	28
PFLU_0965	OV986001.1	1073392	1073875	-	484	30
PFLU_0966	OV986001.1	1073878	1074781	-	904	249
PFLU_0968	OV986001.1	1074989	1075964	-	976	504
PFLU_0969	OV986001.1	1076100	1077069	-	970	1444
PFLU_0970	OV986001.1	1077191	1078763	+	1573	146
PFLU_0971	OV986001.1	1078770	1080951	+	2182	103
PFLU_0972	OV986001.1	1080940	1081141	+	202	14
PFLU_0973	OV986001.1	1081151	1082015	+	865	85
PFLU_0974	OV986001.1	1082427	1082829	-	403	75
PFLU_0975	OV986001.1	1082913	1083726	-	814	446
PFLU_0976	OV986001.1	1083740	1084205	-	466	292
PFLU_0977	OV986001.1	1084382	1084796	+	415	36
PFLU_0978	OV986001.1	1085033	1085528	+	496	99
PFLU_0979	OV986001.1	1085615	1087067	-	1453	784
PFLU_0980	OV986001.1	1087238	1087892	-	655	196
PFLU_0981	OV986001.1	1087908	1089093	-	1186	51
PFLU_0982	OV986001.1	1089104	1090637	-	1534	86
PFLU_0983	OV986001.1	1090792	1091914	-	1123	155
PFLU_0984	OV986001.1	1091910	1093368	-	1459	64
PFLU_0985	OV986001.1	1093370	1094960	-	1591	55
PFLU_0986	OV986001.1	1094959	1096447	-	1489	75
PFLU_0987	OV986001.1	1096443	1097823	-	1381	51
PFLU_0988	OV986001.1	1097993	1099160	-	1168	96
PFLU_0989	OV986001.1	1099197	1100688	-	1492	49
PFLU_0990	OV986001.1	1100762	1102079	-	1318	73
PFLU_0992	OV986001.1	1102915	1103695	-	781	409
PFLU_0993	OV986001.1	1103814	1104939	+	1126	515
PFLU_0994	OV986001.1	1105278	1106673	+	1396	6036
PFLU_0995	OV986001.1	1106761	1107235	+	475	250
PFLU_0996	OV986001.1	1107231	1107474	+	244	164
PFLU_0997	OV986001.1	1107476	1107926	+	451	458
PFLU_0998	OV986001.1	1108073	1109297	-	1225	1124
PFLU_0999	OV986001.1	1109639	1110296	-	658	839
PFLU_1000	OV986001.1	1110640	1111672	+	1033	599
PFLU_1001	OV986001.1	1111744	1112926	+	1183	189
PFLU_1002	OV986001.1	1112936	1114034	+	1099	121
PFLU_1003	OV986001.1	1114045	1114810	+	766	316
PFLU_1004	OV986001.1	1115039	1115531	-	493	595
